0 [0.009631227530957376, 0.005664176733215346, 0.003842705441625543, 0.00994631217392971, 0.003743700928451635, 0.005307324440694244, 0.005906487432356868, 0.004447250394776897, 0.0027657862922819574, 0.0110085648253398, 0.007366631813615786, 0.006247689773368537, 0.0058082848496601655, 0.007943280687279307, 0.00922123188716813, 0.002179063976800229, 0.0035547805427708534, 0.0033159059738350916, 0.003707834278984826, 0.004145731835962968, 0.004388361148246202, 0.006705347121494432, 0.004118538359905504, 0.0037678089625940137, 0.0039208075511510355, 0.004922868935775979, 0.005892269242600851, 0.004775991844945336, 0.007204550404921614, 0.005738031052208198, 0.00670488046267403, 0.010122504287822317, 0.013573224481949649, 0.013962840645980332, 0.016013256988542803, 0.028468353884272372, 0.002196924778810785, 0.006809129978569343, 0.003939268581356775, 0.003555116475192209, 0.00899906116157462, 0.0015164223228286485, 0.004233230002346323, 0.001970818094669052, 0.000309609079678251, 0.002431815473184387, 0.0, 0.0036537363282421738, 0.0, 0.003592282953970204, 0.0, 0.005779282337074674, 0.008924649506829578, 0.009339963844661896, 0.014041133440243493, 0.006233914635262065, 0.0049249437303230175, 0.0016076620743856772, 0.0004472825546209049, 0.010038730511358401, 0.0024305272111721224, 0.006038758609189156, 0.009635131897175474, 0.004866349700608666, 0.0033832585162421663, 0.003202355423348825, 0.010426181176513087, 0.01918952653910276, 0.01007665176215476, 4.3127919904487026e-05, 0.003746532786379627, 0.04619439641713978, 0.0024715080684406658, 0.0054658480104839416, 0.005403779079438273, 0.002038786098302704, 0.002155902909212745, 0.0019705174796127963, 0.003010072989320004, 0.016882330264219002, 0.005603861940425094, 0.006073892005333077, 0.0012122714933261649, 0.0, 0.0, 0.009136759623306906, 0.014522239086375786, 0.00454212484918742, 0.007482441971935761, 0.003018062852672313, 0.0016893809350463497, 0.007621391731091078, 0.0005548673522878467, 0.001961788882802854, 0.014279605314912453, 0.009639503107788931, 0.002299572267842179, 0.006056849535107716, 0.0041931430684774805, 9.250372834359338e-05, 0.0023340901992203633, 0.004777229654650014, 0.0, 0.0, 0.009212594018368783, 0.002089320979736447, 0.0028647977323279926, 0.0, 0.007503175430599885, 0.00017053429069618315, 0.0019631911341641004, 0.009557455439348257, 0.0011962770494680609, 0.0028334510867923444, 8.43199919450525e-05, 0.02221864701367876, 0.00176660850694178, 0.007125049858055435, 0.006102644909610811, 0.0005416110653915693, 0.011498406643000296, 0.012262486923732002, 0.00737408750851015, 0.0042223417548191864, 0.005986754613600087, 6.082001029536997e-05, 9.782971800796057e-05, 0.0016589030724926583, 0.013651521151754399, 0.00641509916986567, 0.00704391959950544, 0.016066135495710693, 0.013257877194802545, 0.004138139293630396, 0.006199492443291514, 0.0, 0.0038912324513296387, 0.0003878925593897569, 0.0023887481794372073, 0.0030047592451907983, 0.0007948235892830286, 0.011068682308094298, 0.007219777148891348, 0.006023386451665272, 0.0, 0.004874069191827673, 0.005779353066265778, 0.0015331987836996366, 0.0028609388451303953, 0.0, 0.011299801023708724, 0.0048620166989679185, 0.007238291959217, 0.005773807834120561, 0.007207550236591647, 0.006602043898438541, 0.007048349425136213, 0.01114513566933095, 0.0005795588671855418, 0.002712183822903533, 0.0012299037368550367, 0.005062761509860727, 0.005673891079831481, 0.0024442120906150782, 0.0019241328717176207, 0.008652227823498435, 0.005284098882446803, 0.003713593974909344, 0.009012520607903609, 0.0007671136249342267, 0.00236618906429363, 0.0028895599733313867, 0.009336020396383225, 0.009277841455843419, 0.0, 7.807942232996675e-06, 0.008685534932963763, 0.011692934677347482, 0.004243695217934442, 0.006509091890248551, 0.001550128307872432, 0.00153045814540387, 0.01042842340330216, 0.0, 0.011389267033584508, 0.0, 0.011565890501098044, 0.002722955957904924, 0.0051598437067706, 0.0051832488411062165, 0.007850923829671985, 0.0, 0.006183478243751293, 0.012486526879512188, 0.004127994012920871, 0.0009611890401508737, 0.0, 0.0032469989828314565, 0.0037792200172925556, 0.012414015091101988, 0.0, 0.030318068493156144, 0.01686371364359484, 0.0019728916250370647, 0.0005874135094748978, 0.0015619206138562326, 0.0029350601805667393, 0.0070965929134823216, 0.0030066005207301017, 0.003806300007110367, 0.0018402581524025103, 0.0012668658999021522, 0.0036816642318835543, 0.012280843448553055, 0.01001326377258633, 0.004455233675427681, 0.02946969751549342, 0.0, 0.018437104189203152, 0.003484504636879606, 0.020369473149053425, 0.0008992232109699259, 0.009235077878577592, 0.007121313632264291, 0.0028445072760455714, 0.0012384792747365766, 0.007828685917384427, 0.0025225497712874473, 0.0, 0.004622277020213382, 0.0022904292637858713, 0.001965931490728608, 0.00015495400932343645, 0.002282734417097168, 0.0, 0.00015673350500459453, 0.002442246064325178, 0.0001895521355766296, 0.0042355948340758506, 0.0065154632385531755, 0.004864340396232114, 0.0, 0.0, 0.004880330346810105, 0.004163848977519159, 0.00915488466965551, 0.003822815326988289, 0.0, 0.0, 0.0005806755124776424, 0.045013038327491865, 0.008225678766896479, 0.001274629764440342, 0.0, 0.023775262695733632, 0.00492048311769104, 0.011518945378107, 0.016115221595148485, 0.004649356124095442, 0.004452903010995427, 0.0006601594779759348, 0.0001884671731743709, 0.0008582192676388549, 0.0, 0.0, 0.0, 0.003387417572680806, 0.003380846290262, 0.00558401888803674, 0.0005145848286835355, 0.0, 0.0019512306127303215, 0.0005245192079655001, 0.006243137448988297, 0.007854389786509477, 0.003580927311000055, 0.0003057154765912469, 0.00022607939331925785, 0.007577569971379342, 0.029982359828265144, 0.0019486352812439856, 0.0013447748152749584, 0.0002727741809931333, 0.007690272325562413, 0.0014976958912587652, 0.0010014753252611157, 0.024334515601338876, 0.012201900550453252, 0.009548195553835327, 0.010365519421432724, 0.0070692736747295015, 0.014887384062632628, 0.002551500949211517, 0.004814810842882512, 0.005928768348464973, 0.0019609780284932294, 0.004359615112837353, 0.00266810831412702, 0.011229166414101273, 0.002199136043284723, 8.940116087638972e-05, 0.0, 0.0016042756465963102, 0.0, 0.02292979420476422, 0.0020210934623975715, 0.008015865581943879, 0.00063698239437146, 0.0034013558953784433, 0.003871129955516968, 0.0025870295497969487, 0.008258378454945007, 0.020356920694549502, 0.00048307304542975055, 0.00016086099500774075, 0.007633289786369201, 0.0, 0.00036856014422742897, 0.0007905160069160369, 0.0, 0.0054619649737819385, 0.0053718087871221926, 0.0, 0.0019631911341641004, 0.00213608839619814, 0.007256638455979545, 0.02049220959706773, 0.0021858755599950554, 0.00328510905600963, 0.017074069895517605, 0.00423218639618097, 0.005645483976965514, 0.0028442525201195588, 0.00650925887634707, 0.012741514819860815, 0.004892606998105824, 0.001039662168137948, 0.007649128372278547, 0.01731423000479754, 0.0019116227564611732, 0.006902700217501889, 0.0049478075806516746, 0.0, 0.009069164837492916, 0.0076987109733193315, 0.004335986940311196, 0.0014864646889947467, 0.008481218145412804, 0.00131547053206885, 0.004382069362692771, 0.0067606310209257035, 0.004728455094916743, 0.0023346831499208693, 0.0, 0.011896615501584202, 0.004919516241054748, 0.011265009993963956, 0.003976142307054392, 0.002843242354582027, 0.0, 0.0, 0.0029186042377392684, 0.004034125898012209, 0.01769580046695511, 0.005954330331967999, 0.0, 0.0066814991397757565, 0.0, 0.0035500916216061966, 0.0052170667528056505, 0.0039527619533887524, 0.004503777854402718, 0.001250183201037372, 0.003666193095722709, 0.004446537520327114, 0.00609360611009391, 0.01350048172287015, 0.011370351641790434, 0.0015480235334092173, 0.0013703679693691715, 0.005185726856692401, 0.007851366490210024, 0.010397749517539055, 0.0019087100509325562, 0.0006206244215275709, 0.014493269006627327, 0.014074123525982526, 0.0005961176919622715, 0.002467264891732735, 0.0, 0.018382490078845903, 0.00777163257892083, 0.006189483883232216, 0.006786255934128406, 0.01032530889698317, 0.03179374631249439, 0.00019811002742272974, 0.0068802548998625705, 0.0057282971803758135, 0.007324863113404297, 0.003384905830088011, 0.004864340396232114, 0.003454815345892406, 0.021505266247979427, 0.0031049858285681024, 0.006647349435883617, 0.0011163172882110146, 0.002027453647885898, 0.0, 0.00029743718588286656, 0.0065426293532967715, 0.004689462723830893, 0.005107741326392322, 0.00645240438149936, 0.0061085685312649, 0.011140872708728797, 8.736361343072411e-05, 0.005231455754312476, 8.43199919450525e-05, 0.008275677841413705, 0.008852885929175545, 0.03741349628710492, 0.0028222571915493544, 0.0006485672341124744, 0.010214935077793193, 0.009580426560991456, 0.0053547066832815736, 0.004814168785805803, 0.005417008279577579, 0.0, 0.0018957720547348, 0.004371644859199408, 0.0, 0.0, 0.00010390159211855645, 0.00849861923477841, 0.00013998798850710159, 0.0017521046689286028, 0.0, 0.003683582751502598, 0.011828722491107549, 0.0009341965047962015, 0.007723954286212859, 0.00013131945488617757, 0.006573566329433703, 0.0007451471149528395, 0.003616841719671815, 0.005556367917243065, 0.0022056013477449, 7.45775949581961e-05, 0.0053045672981943005, 0.003753831419674812, 0.0015768341424734328, 0.004768089047532096, 0.00019811002742272974, 0.006054265079898834, 0.0028045195864087502, 0.003138071636317706, 0.0014648460213463083, 0.002296486843874921, 0.0004885921527288006, 0.00916147359400852, 0.004055001447638433, 0.0006693008829439761, 0.02311591261579877, 0.005311723249939087, 0.004118691359780959, 0.0013087940894427337, 0.0035117836972873694, 0.00894216509044677, 0.01076085181645597, 0.001109441260040894, 0.007289395901666051, 0.0024054847074133395, 0.002162554590066444, 0.006466260070200249, 0.0033347131623460684, 0.006685584134839595, 0.004580964087504151, 0.005248746995996995, 0.004029650396661832, 0.005115861237321565, 0.0033067784293320606, 0.004480103745776945, 0.0065156794756056485, 0.009332269778763544, 0.003947451795085584, 0.0029100933600508154, 0.002100783036310124, 0.007675357209412691, 0.01445294628521153, 0.0, 0.0003989884604149976, 0.016101571031769717, 0.0035012693336928026, 0.00391443876996024, 0.0007545810359596463, 0.003994390238312769, 0.0048980029029088885, 0.001565833029135855, 0.001649717403769853, 0.007384381496418672, 0.011565448908038628, 0.01552132127745658, 6.706476319345663e-05, 0.0016626241432641164, 0.0036263136562888856, 0.0006416055964033776, 0.002294188034127167, 0.000564300522990378, 0.0006557344170771101, 0.02048696915267191, 0.007113973992706002, 0.0023609686539511642, 0.0, 0.0, 0.005099834672681289, 0.005640750767954077, 0.01272534570208423, 0.026005949319181355, 0.003736702686680304, 0.003595539952552343, 0.003122757216229971, 0.0006063338509331724, 0.005066003854621909, 0.0040235466660768085, 0.0009953560530651052, 0.003807643974854421, 0.014254795003284193, 0.0007880708755027744, 0.0, 0.0, 0.0021740383065595994, 0.0026470157889328383, 0.009682739790178072, 0.004940767813683625, 0.0, 0.0, 0.004470723052178533, 0.00021368477309244256, 0.01417216664728203, 0.004972727016606989, 0.003058335579521879, 0.0015047748291160741, 0.0018448931934885045, 0.003028068303001766, 0.0, 8.52213048584187e-05, 0.009807732332162802, 0.005617081783528989, 0.020656540227152968, 0.024026123066903115, 0.0069655953995065, 0.0, 0.00011813748748143572, 0.003299434807539706, 0.0, 0.004553805045691899, 0.001485870370400837, 0.0029117703142134467, 0.004533633805408698, 0.004372592667821944, 0.00035411778642224594, 0.00726438227082787, 0.009836344589751935, 0.0177149046818627, 0.001986779299796815, 1.2820598778983667e-05, 0.008282802909302939, 0.0, 0.0058120696883014475, 0.007795321775261227, 0.002847824502836672, 0.013972804002820402, 0.006492214758650101, 0.005312348226407977, 0.020496878889948125, 0.011501543707666099, 0.008118255853219424, 0.0019875287521810385, 0.0044917386827535094, 0.0, 0.0, 0.0, 0.003763773559808265, 0.00034734012052729617, 0.0009712677204352547, 0.02289450237893445, 0.004592108233376431, 4.216643198841572e-05, 0.01785052182936883, 0.0014711448835338524, 0.014184598458574704, 0.005183901448445894, 0.004599842537946762, 0.005307593877503589, 0.006246009556047809, 0.007907248995666846, 0.007489718542955092, 0.0, 0.00015064867881151386, 0.004902031849189528, 0.000823376001148438, 0.011523427739875712, 0.002448706072318017, 0.0009708249632852216, 0.0014581445069114067, 0.004053033303233222, 0.01185994342495312, 0.0, 0.0009098553399716858, 0.0, 0.005635369106907475, 0.008826112414956322, 0.013083209095926208, 0.000447735513115135, 0.008754846084681352, 0.0018244211574889172, 0.009079656555630245, 0.00501906562264163, 0.003282471706178577, 0.001207525286770669, 0.00220711778240757, 0.003487525159339279, 0.008111856620116707, 0.0012446677463967429, 0.003656074353764819, 0.02978424943308717, 0.0, 0.00010390159211855645, 0.000185411610178838, 0.0, 0.0001007360260986446, 0.002340572398675653, 0.005901731249324624, 0.002372584843215157, 0.0001757033754152883, 0.006328741266399395, 0.003205110392224452, 0.004106548700006838, 0.007623607041363504, 0.0027175496168444844, 0.008929943310525297, 0.00524985697929159, 0.0009935294866037859, 0.021464162893351717, 0.002323900416709895, 0.024168769731405592, 0.0012116443870232262, 0.005149882451688768, 0.0012568631389334238, 0.0236849279889686, 0.011404131510909896, 0.018443524483473635, 0.010788646986221728, 0.011782986326262613, 0.0054281373051833495, 0.00284271070378878, 0.00022675644068726876, 0.001583140304617051, 0.0008299448288408525, 0.007942908222055498, 0.005583300559640618, 0.0025511660825015985, 0.0029420408749924265, 0.007174143092464665, 0.013337264651654532, 0.004973221235114359, 0.0025861853875654896, 0.004053781137885304, 0.007122053533728233, 0.005947735366153567, 0.0020769207177055654, 0.0019042353112294502, 0.006957785787295519, 0.00011570940099137202, 0.003358509303441161, 0.0035542027805529793, 0.0020641488064846933, 0.0027847137617182218, 0.005482836099033077, 0.0, 4.3728778630874205e-05, 0.003376831479951898, 0.0, 0.002887005456597243, 0.009903514083393914, 0.0072494967641622745, 0.0038708511865337097, 0.001440221410512639, 0.011814554167889112, 0.004255016078088488, 0.008190071910723547, 0.001967583178699065, 0.0, 0.0025546000985263054, 0.0055411169315776375, 0.011005057987893724, 0.0019431084057136504, 0.005895291759357931, 0.011613568054693596, 0.0007052728343003472, 0.007815721741995447, 0.00622892307935482, 0.005332379822361805, 0.010566370037126198, 0.0022395411103157846, 0.004204294306087876, 0.00970126891826265, 0.016138524877726688, 0.012359185916565683, 0.004683487752734473, 0.004546854258136074, 0.00452592332951637, 0.0019410142006037572, 0.0, 0.0013820898692199508, 0.006246889407986321, 0.0019687859198011916, 0.002068384846746269, 0.003848910720942671, 0.005062400223938134, 0.000819815521675579, 0.002780367172877197, 0.008747756840270652, 0.01418800077985621, 0.002211520013906402, 0.0040693526258179175, 0.005546286622074452, 0.006913773249077935, 0.004453436971193344, 0.0, 0.0007207388194748101, 0.004395611657632532, 0.0022425840457191717, 0.0028889146621348303, 0.0, 0.0005728725658887925, 0.0013610659429393677, 0.0, 0.01370209046004437, 0.0029186042377392684, 0.0019624153907940845, 0.01973894120268872, 0.00382073039560628, 0.0034874029502446695, 0.004214135888554885, 0.0041790329690117945, 0.003117400453898278, 0.014324433816832353, 0.0047080437669225865, 0.005206313928880845, 0.00864792583765433, 0.0007668735640201467, 0.021420854772362125, 0.02766411270695103, 0.004819224463098105, 0.004244010960302592, 0.0, 0.002696045324417201, 0.009358097564820003, 0.010436692167006018, 0.00452274068134636, 0.0, 0.0, 0.0, 0.01836934510586123, 0.0028487111114562183, 0.0, 0.0014149428200981881, 0.018217152707370034, 0.0078302308121954, 0.00493264951912718, 0.01518175735439091, 0.007375428186074855, 0.02105794496589115, 0.011027270531676216, 0.0036486654678508433, 0.007813530916211633, 0.006083041388966406, 0.0, 0.013382511403935387, 0.003148947207987498, 0.001830945015280785, 0.009143019090966355, 0.009969396494244186, 0.0022262554151843135, 0.004924247759391082, 0.0015373880815844976, 0.00878347207600884, 0.0, 0.009100238725319981, 0.002238731115170312, 0.005475203823115598, 0.0030544491663119016, 0.0, 0.005543577498201171, 0.005639770934013527, 0.0036306134659526514, 0.007620450190887887, 0.0022785673710072887, 0.004500435895527443, 0.005126976640091401, 0.005024336008479821, 0.0, 0.0021866870488157094, 0.005779115939868581, 0.005607460304918163, 0.011642477212888771, 0.0019116049463414086, 0.00025305402439568296, 0.00011295152110327984, 0.003940297241351383, 0.0037565629494389513, 0.0, 0.004791335399521106, 0.001358618821981722, 0.0008327833992172246, 0.0004038855669201155, 0.0045700785002638425, 0.0007425566658898889, 0.008945926553837039, 0.006509595443905425, 0.0008020566600525249, 0.003533092038174862, 0.019991074545817476, 0.0, 0.002327908504809222, 0.0, 0.005392761559224048, 0.000546051161527637, 0.0, 0.0, 0.002416880776619687, 0.0, 0.00024700098587989155, 0.010274920429284214, 0.0037903203575475014, 0.005192459890384743, 0.008653888384565196, 0.01597143745895438, 0.006305755449787726, 0.002509513851425569, 0.0, 0.003956234143871988, 0.015458245687846322, 0.003927839090636929, 0.0019089930389343008, 0.00010390159211855645, 0.006247451901096155, 0.006409625338129495, 0.010589649967769461, 0.008490426582628609, 0.0016004216424103357, 0.004915494808510851, 0.005200300348074283, 0.0006211637412184045, 0.014982493919537765, 0.0005344822143942795, 0.0059970933410932485, 0.001403781141779303, 0.00011295152110327984, 0.0, 0.0008724615770522243, 0.0024434478217067847, 0.006835389043335639, 0.010226345770958954, 0.004711850218781986, 0.005455660800099084, 0.0003975686478711833, 0.0, 8.387984402473017e-05, 0.0, 0.0, 0.0, 0.0, 0.003674284567622063, 0.0013087940894427337, 0.0, 0.0050904293979117865, 0.002334943136609014, 0.0012390133207789795, 0.0, 0.0074321887901879526, 0.0003656272438337413, 0.0016538463619189007, 0.0014208306189835574, 0.03177892706894966, 0.007608089542897945, 0.006020165716306657, 0.0049414740607454455, 0.004537753844230026, 0.009057257771564362, 0.0, 0.0, 0.0034636208278384212, 0.0072268220779309385, 0.0023152604771528042, 0.005368523409904526, 0.0030295764854578835, 0.002345578609219707, 0.011643908160142257, 0.0, 0.0031631582408218955, 0.005115182548173072, 0.017178742666550523, 0.005011458336812927, 0.001354957067857615, 0.00010390159211855645, 0.0004174823571079081, 0.0, 0.0, 0.0, 0.011864491623428714, 0.006522773696082619, 0.0006238306960891789, 0.00020567033397161404, 0.00950058182961686, 0.0060897027365676756, 0.01058039963121603, 0.008685242966425064, 0.010425281084542564, 0.007525074584893056, 0.006225284810044934, 0.007911257640633558, 0.0026743326424214626, 0.0, 0.0033912880554448394, 0.0018049119006635442, 0.022109107317535823, 0.00648904076587213, 0.018532374750325604, 0.003585430980188447, 0.0022533086952717715, 0.013420538895653738, 0.0007124572565657847, 0.00949658144211103, 0.002515145949599979, 0.0, 0.006618420010156543, 0.009534355676046703, 0.006460814211139975, 0.015585006301155583, 0.002498282235917551, 0.006880921876424373, 0.029665318160492712, 0.0021227370415690277, 0.01412065060433114, 0.003668469150569262, 0.0055633954048305125, 0.01681843166476577, 0.0, 0.018326546327622317, 0.008768979406526727, 0.013810069026204057, 0.0, 0.019501914285458284, 0.012922725163602758, 0.013725922753826324, 0.015489773380433409, 0.0047332095083394725, 0.0, 0.007812134860909119, 0.0, 0.0, 0.0, 0.0, 0.00010390159211855645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000158260948250163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014546132003829643, 0.0, 0.0, 0.0005547861248486189, 0.0, 0.0, 0.0, 0.0, 0.0003086451885495184]
